bioguide_id,chamber,congress,stateCode,startYear,endYear,district
V000081,House of Representatives,109,NY,2005,2007,12.0
V000081,House of Representatives,110,NY,2007,2009,12.0
V000081,House of Representatives,111,NY,2009,2011,12.0
V000081,House of Representatives,112,NY,2011,2013,12.0
V000081,House of Representatives,113,NY,2013,2015,7.0
V000081,House of Representatives,114,NY,2015,2017,7.0
V000081,House of Representatives,115,NY,2017,2019,7.0
V000081,House of Representatives,116,NY,2019,2021,7.0
V000081,House of Representatives,117,NY,2021,2023,7.0
V000081,House of Representatives,118,NY,2023,2025,7.0
V000081,House of Representatives,119,NY,2025,2027,7.0
M001137,House of Representatives,105,NY,1997,1999,6.0
M001137,House of Representatives,106,NY,1999,2001,6.0
M001137,House of Representatives,107,NY,2001,2003,6.0
M001137,House of Representatives,108,NY,2003,2005,6.0
M001137,House of Representatives,109,NY,2005,2007,6.0
M001137,House of Representatives,110,NY,2007,2009,6.0
M001137,House of Representatives,111,NY,2009,2011,6.0
M001137,House of Representatives,112,NY,2011,2013,6.0
M001137,House of Representatives,113,NY,2013,2015,5.0
M001137,House of Representatives,114,NY,2015,2017,5.0
M001137,House of Representatives,115,NY,2017,2019,5.0
M001137,House of Representatives,116,NY,2019,2021,5.0
M001137,House of Representatives,117,NY,2021,2023,5.0
M001137,House of Representatives,118,NY,2023,2025,5.0
M001137,House of Representatives,119,NY,2025,2027,5.0
F000450,House of Representatives,109,NC,2005,2007,5.0
F000450,House of Representatives,110,NC,2007,2009,5.0
F000450,House of Representatives,111,NC,2009,2011,5.0
F000450,House of Representatives,112,NC,2011,2013,5.0
F000450,House of Representatives,113,NC,2013,2015,5.0
F000450,House of Representatives,114,NC,2015,2017,5.0
F000450,House of Representatives,115,NC,2017,2019,5.0
F000450,House of Representatives,116,NC,2019,2021,5.0
F000450,House of Representatives,117,NC,2021,2023,5.0
F000450,House of Representatives,118,NC,2023,2025,5.0
F000450,House of Representatives,119,NC,2025,2027,5.0
H001067,House of Representatives,113,NC,2013,2015,8.0
H001067,House of Representatives,114,NC,2015,2017,8.0
H001067,House of Representatives,115,NC,2017,2019,8.0
H001067,House of Representatives,116,NC,2019,2021,8.0
H001067,House of Representatives,117,NC,2021,2023,8.0
H001067,House of Representatives,118,NC,2023,2025,9.0
H001067,House of Representatives,119,NC,2025,2027,9.0
R000603,House of Representatives,114,NC,2015,2017,7.0
R000603,House of Representatives,115,NC,2017,2019,7.0
R000603,House of Representatives,116,NC,2019,2021,7.0
R000603,House of Representatives,117,NC,2021,2023,7.0
R000603,House of Representatives,118,NC,2023,2025,7.0
R000603,House of Representatives,119,NC,2025,2027,7.0
A000370,House of Representatives,113,NC,2014,2015,12.0
A000370,House of Representatives,114,NC,2015,2017,12.0
A000370,House of Representatives,115,NC,2017,2019,12.0
A000370,House of Representatives,116,NC,2019,2021,12.0
A000370,House of Representatives,117,NC,2021,2023,12.0
A000370,House of Representatives,118,NC,2023,2025,12.0
A000370,House of Representatives,119,NC,2025,2027,12.0
M001210,House of Representatives,116,NC,2019,2021,3.0
M001210,House of Representatives,117,NC,2021,2023,3.0
M001210,House of Representatives,118,NC,2023,2025,3.0
M001210,House of Representatives,119,NC,2025,2027,3.0
R000305,House of Representatives,117,NC,2021,2023,2.0
R000305,House of Representatives,118,NC,2023,2025,2.0
R000305,House of Representatives,119,NC,2025,2027,2.0
D000230,House of Representatives,118,NC,2023,2025,1.0
D000230,House of Representatives,119,NC,2025,2027,1.0
E000246,House of Representatives,118,NC,2023,2025,11.0
E000246,House of Representatives,119,NC,2025,2027,11.0
F000477,House of Representatives,118,NC,2023,2025,4.0
F000477,House of Representatives,119,NC,2025,2027,4.0
H001101,House of Representatives,119,NC,2025,2027,10.0
H001102,House of Representatives,119,NC,2025,2027,8.0
K000405,House of Representatives,119,NC,2025,2027,13.0
M001240,House of Representatives,119,NC,2025,2027,6.0
M001236,House of Representatives,119,NC,2025,2027,14.0
F000482,House of Representatives,119,ND,2025,2027,
K000404,House of Representatives,119,MP,2025,2027,
K000009,House of Representatives,98,OH,1983,1985,9.0
K000009,House of Representatives,99,OH,1985,1987,9.0
K000009,House of Representatives,100,OH,1987,1989,9.0
K000009,House of Representatives,101,OH,1989,1991,9.0
K000009,House of Representatives,102,OH,1991,1993,9.0
K000009,House of Representatives,103,OH,1993,1995,9.0
K000009,House of Representatives,104,OH,1995,1997,9.0
K000009,House of Representatives,105,OH,1997,1999,9.0
K000009,House of Representatives,106,OH,1999,2001,9.0
K000009,House of Representatives,107,OH,2001,2003,9.0
K000009,House of Representatives,108,OH,2003,2005,9.0
K000009,House of Representatives,109,OH,2005,2007,9.0
K000009,House of Representatives,110,OH,2007,2009,9.0
K000009,House of Representatives,111,OH,2009,2011,9.0
K000009,House of Representatives,112,OH,2011,2013,9.0
K000009,House of Representatives,113,OH,2013,2015,9.0
K000009,House of Representatives,114,OH,2015,2017,9.0
K000009,House of Representatives,115,OH,2017,2019,9.0
K000009,House of Representatives,116,OH,2019,2021,9.0
K000009,House of Representatives,117,OH,2021,2023,9.0
K000009,House of Representatives,118,OH,2023,2025,9.0
K000009,House of Representatives,119,OH,2025,2027,9.0
T000463,House of Representatives,108,OH,2003,2005,3.0
T000463,House of Representatives,109,OH,2005,2007,3.0
T000463,House of Representatives,110,OH,2007,2009,3.0
T000463,House of Representatives,111,OH,2009,2011,3.0
T000463,House of Representatives,112,OH,2011,2013,3.0
T000463,House of Representatives,113,OH,2013,2015,10.0
T000463,House of Representatives,114,OH,2015,2017,10.0
T000463,House of Representatives,115,OH,2017,2019,10.0
T000463,House of Representatives,116,OH,2019,2021,10.0
T000463,House of Representatives,117,OH,2021,2023,10.0
T000463,House of Representatives,118,OH,2023,2025,10.0
T000463,House of Representatives,119,OH,2025,2027,10.0
J000289,House of Representatives,110,OH,2007,2009,4.0
J000289,House of Representatives,111,OH,2009,2011,4.0
J000289,House of Representatives,112,OH,2011,2013,4.0
J000289,House of Representatives,113,OH,2013,2015,4.0
J000289,House of Representatives,114,OH,2015,2017,4.0
J000289,House of Representatives,115,OH,2017,2019,4.0
J000289,House of Representatives,116,OH,2019,2021,4.0
J000289,House of Representatives,117,OH,2021,2023,4.0
J000289,House of Representatives,118,OH,2023,2025,4.0
J000289,House of Representatives,119,OH,2025,2027,4.0
L000566,House of Representatives,110,OH,2007,2009,5.0
L000566,House of Representatives,111,OH,2009,2011,5.0
L000566,House of Representatives,112,OH,2011,2013,5.0
L000566,House of Representatives,113,OH,2013,2015,5.0
L000566,House of Representatives,114,OH,2015,2017,5.0
L000566,House of Representatives,115,OH,2017,2019,5.0
L000566,House of Representatives,116,OH,2019,2021,5.0
L000566,House of Representatives,117,OH,2021,2023,5.0
L000566,House of Representatives,118,OH,2023,2025,5.0
L000566,House of Representatives,119,OH,2025,2027,5.0
B001281,House of Representatives,113,OH,2013,2015,3.0
B001281,House of Representatives,114,OH,2015,2017,3.0
B001281,House of Representatives,115,OH,2017,2019,3.0
B001281,House of Representatives,116,OH,2019,2021,3.0
B001281,House of Representatives,117,OH,2021,2023,3.0
B001281,House of Representatives,118,OH,2023,2025,3.0
B001281,House of Representatives,119,OH,2025,2027,3.0
J000295,House of Representatives,113,OH,2013,2015,14.0
J000295,House of Representatives,114,OH,2015,2017,14.0
J000295,House of Representatives,115,OH,2017,2019,14.0
J000295,House of Representatives,116,OH,2019,2021,14.0
J000295,House of Representatives,117,OH,2021,2023,14.0
J000295,House of Representatives,118,OH,2023,2025,14.0
J000295,House of Representatives,119,OH,2025,2027,14.0
D000626,House of Representatives,114,OH,2016,2017,8.0
D000626,House of Representatives,115,OH,2017,2019,8.0
D000626,House of Representatives,116,OH,2019,2021,8.0
D000626,House of Representatives,117,OH,2021,2023,8.0
D000626,House of Representatives,118,OH,2023,2025,8.0
D000626,House of Representatives,119,OH,2025,2027,8.0
B001306,House of Representatives,115,OH,2018,2019,12.0
B001306,House of Representatives,116,OH,2019,2021,12.0
B001306,House of Representatives,117,OH,2021,2023,12.0
B001306,House of Representatives,118,OH,2023,2025,12.0
B001306,House of Representatives,119,OH,2025,2027,12.0
B001313,House of Representatives,117,OH,2021,2023,11.0
B001313,House of Representatives,118,OH,2023,2025,11.0
B001313,House of Representatives,119,OH,2025,2027,11.0
C001126,House of Representatives,117,OH,2021,2023,15.0
C001126,House of Representatives,118,OH,2023,2025,15.0
C001126,House of Representatives,119,OH,2025,2027,15.0
L000601,House of Representatives,118,OH,2023,2025,1.0
L000601,House of Representatives,119,OH,2025,2027,1.0
M001222,House of Representatives,118,OH,2023,2025,7.0
M001222,House of Representatives,119,OH,2025,2027,7.0
S001223,House of Representatives,118,OH,2023,2025,13.0
S001223,House of Representatives,119,OH,2025,2027,13.0
R000619,House of Representatives,118,OH,2024,2025,6.0
R000619,House of Representatives,119,OH,2025,2027,6.0
T000490,House of Representatives,119,OH,2025,2027,2.0
C001053,House of Representatives,108,OK,2003,2005,4.0
C001053,House of Representatives,109,OK,2005,2007,4.0
C001053,House of Representatives,110,OK,2007,2009,4.0
C001053,House of Representatives,111,OK,2009,2011,4.0
C001053,House of Representatives,112,OK,2011,2013,4.0
C001053,House of Representatives,113,OK,2013,2015,4.0
C001053,House of Representatives,114,OK,2015,2017,4.0
C001053,House of Representatives,115,OK,2017,2019,4.0
C001053,House of Representatives,116,OK,2019,2021,4.0
C001053,House of Representatives,117,OK,2021,2023,4.0
C001053,House of Representatives,118,OK,2023,2025,4.0
C001053,House of Representatives,119,OK,2025,2027,4.0
H001082,House of Representatives,115,OK,2018,2019,1.0
H001082,House of Representatives,116,OK,2019,2021,1.0
H001082,House of Representatives,117,OK,2021,2023,1.0
H001082,House of Representatives,118,OK,2023,2025,1.0
H001082,House of Representatives,119,OK,2025,2027,1.0
B000740,House of Representatives,117,OK,2021,2023,5.0
B000740,House of Representatives,118,OK,2023,2025,5.0
B000740,House of Representatives,119,OK,2025,2027,5.0
B001317,House of Representatives,118,OK,2023,2025,2.0
B001317,House of Representatives,119,OK,2025,2027,2.0
L000491,House of Representatives,103,OK,1993,1995,6.0
L000491,House of Representatives,104,OK,1995,1997,6.0
L000491,House of Representatives,105,OK,1997,1999,6.0
L000491,House of Representatives,106,OK,1999,2001,6.0
L000491,House of Representatives,107,OK,2001,2003,6.0
L000491,House of Representatives,108,OK,2003,2005,3.0
L000491,House of Representatives,109,OK,2005,2007,3.0
L000491,House of Representatives,110,OK,2007,2009,3.0
L000491,House of Representatives,111,OK,2009,2011,3.0
L000491,House of Representatives,112,OK,2011,2013,3.0
L000491,House of Representatives,113,OK,2013,2015,3.0
L000491,House of Representatives,114,OK,2015,2017,3.0
L000491,House of Representatives,115,OK,2017,2019,3.0
L000491,House of Representatives,116,OK,2019,2021,3.0
L000491,House of Representatives,117,OK,2021,2023,3.0
L000491,House of Representatives,118,OK,2023,2025,3.0
L000491,House of Representatives,119,OK,2025,2027,3.0
B001278,House of Representatives,112,OR,2012,2013,1.0
B001278,House of Representatives,113,OR,2013,2015,1.0
B001278,House of Representatives,114,OR,2015,2017,1.0
B001278,House of Representatives,115,OR,2017,2019,1.0
B001278,House of Representatives,116,OR,2019,2021,1.0
B001278,House of Representatives,117,OR,2021,2023,1.0
B001278,House of Representatives,118,OR,2023,2025,1.0
B001278,House of Representatives,119,OR,2025,2027,1.0
B000668,House of Representatives,117,OR,2021,2023,2.0
B000668,House of Representatives,118,OR,2023,2025,2.0
B000668,House of Representatives,119,OR,2025,2027,2.0
H001094,House of Representatives,118,OR,2023,2025,4.0
H001094,House of Representatives,119,OR,2025,2027,4.0
S001226,House of Representatives,118,OR,2023,2025,6.0
S001226,House of Representatives,119,OR,2025,2027,6.0
B001326,House of Representatives,119,OR,2025,2027,5.0
D000635,House of Representatives,119,OR,2025,2027,3.0
T000467,House of Representatives,111,PA,2009,2011,5.0
T000467,House of Representatives,112,PA,2011,2013,5.0
T000467,House of Representatives,113,PA,2013,2015,5.0
T000467,House of Representatives,114,PA,2015,2017,5.0
T000467,House of Representatives,115,PA,2017,2019,5.0
T000467,House of Representatives,116,PA,2019,2021,15.0
T000467,House of Representatives,117,PA,2021,2023,15.0
T000467,House of Representatives,118,PA,2023,2025,15.0
T000467,House of Representatives,119,PA,2025,2027,15.0
K000376,House of Representatives,112,PA,2011,2013,3.0
K000376,House of Representatives,113,PA,2013,2015,3.0
K000376,House of Representatives,114,PA,2015,2017,3.0
K000376,House of Representatives,115,PA,2017,2019,3.0
K000376,House of Representatives,116,PA,2019,2021,16.0
K000376,House of Representatives,117,PA,2021,2023,16.0
K000376,House of Representatives,118,PA,2023,2025,16.0
K000376,House of Representatives,119,PA,2025,2027,16.0
P000605,House of Representatives,113,PA,2013,2015,4.0
P000605,House of Representatives,114,PA,2015,2017,4.0
P000605,House of Representatives,115,PA,2017,2019,4.0
P000605,House of Representatives,116,PA,2019,2021,10.0
P000605,House of Representatives,117,PA,2021,2023,10.0
P000605,House of Representatives,118,PA,2023,2025,10.0
P000605,House of Representatives,119,PA,2025,2027,10.0
B001296,House of Representatives,114,PA,2015,2017,13.0
B001296,House of Representatives,115,PA,2017,2019,13.0
B001296,House of Representatives,116,PA,2019,2021,2.0
B001296,House of Representatives,117,PA,2021,2023,2.0
B001296,House of Representatives,118,PA,2023,2025,2.0
B001296,House of Representatives,119,PA,2025,2027,2.0
E000296,House of Representatives,114,PA,2016,2017,2.0
E000296,House of Representatives,115,PA,2017,2019,2.0
E000296,House of Representatives,116,PA,2019,2021,3.0
E000296,House of Representatives,117,PA,2021,2023,3.0
E000296,House of Representatives,118,PA,2023,2025,3.0
E000296,House of Representatives,119,PA,2025,2027,3.0
F000466,House of Representatives,115,PA,2017,2019,8.0
F000466,House of Representatives,116,PA,2019,2021,1.0
F000466,House of Representatives,117,PA,2021,2023,1.0
F000466,House of Representatives,118,PA,2023,2025,1.0
F000466,House of Representatives,119,PA,2025,2027,1.0
S001199,House of Representatives,115,PA,2017,2019,16.0
S001199,House of Representatives,116,PA,2019,2021,11.0
S001199,House of Representatives,117,PA,2021,2023,11.0
S001199,House of Representatives,118,PA,2023,2025,11.0
S001199,House of Representatives,119,PA,2025,2027,11.0
S001205,House of Representatives,115,PA,2018,2019,7.0
S001205,House of Representatives,116,PA,2019,2021,5.0
S001205,House of Representatives,117,PA,2021,2023,5.0
S001205,House of Representatives,118,PA,2023,2025,5.0
S001205,House of Representatives,119,PA,2025,2027,5.0
D000631,House of Representatives,116,PA,2019,2021,4.0
D000631,House of Representatives,117,PA,2021,2023,4.0
D000631,House of Representatives,118,PA,2023,2025,4.0
D000631,House of Representatives,119,PA,2025,2027,4.0
H001085,House of Representatives,116,PA,2019,2021,6.0
H001085,House of Representatives,117,PA,2021,2023,6.0
H001085,House of Representatives,118,PA,2023,2025,6.0
H001085,House of Representatives,119,PA,2025,2027,6.0
J000302,House of Representatives,116,PA,2019,2021,13.0
J000302,House of Representatives,117,PA,2021,2023,13.0
J000302,House of Representatives,118,PA,2023,2025,13.0
J000302,House of Representatives,119,PA,2025,2027,13.0
M001204,House of Representatives,116,PA,2019,2021,9.0
M001204,House of Representatives,117,PA,2021,2023,9.0
M001204,House of Representatives,118,PA,2023,2025,9.0
M001204,House of Representatives,119,PA,2025,2027,9.0
R000610,House of Representatives,116,PA,2019,2021,14.0
R000610,House of Representatives,117,PA,2021,2023,14.0
R000610,House of Representatives,118,PA,2023,2025,14.0
R000610,House of Representatives,119,PA,2025,2027,14.0
D000530,House of Representatives,118,PA,2023,2025,17.0
D000530,House of Representatives,119,PA,2025,2027,17.0
L000602,House of Representatives,118,PA,2023,2025,12.0
L000602,House of Representatives,119,PA,2025,2027,12.0
B001327,House of Representatives,119,PA,2025,2027,8.0
M001230,House of Representatives,119,PA,2025,2027,7.0
H001103,House of Representatives,119,PR,2025,2027,
M001223,House of Representatives,118,RI,2023,2025,2.0
M001223,House of Representatives,119,RI,2025,2027,2.0
A000380,House of Representatives,118,RI,2023,2025,1.0
A000380,House of Representatives,119,RI,2025,2027,1.0
W000795,House of Representatives,107,SC,2001,2003,2.0
W000795,House of Representatives,108,SC,2003,2005,2.0
W000795,House of Representatives,109,SC,2005,2007,2.0
W000795,House of Representatives,110,SC,2007,2009,2.0
W000795,House of Representatives,111,SC,2009,2011,2.0
W000795,House of Representatives,112,SC,2011,2013,2.0
W000795,House of Representatives,113,SC,2013,2015,2.0
W000795,House of Representatives,114,SC,2015,2017,2.0
W000795,House of Representatives,115,SC,2017,2019,2.0
W000795,House of Representatives,116,SC,2019,2021,2.0
W000795,House of Representatives,117,SC,2021,2023,2.0
W000795,House of Representatives,118,SC,2023,2025,2.0
W000795,House of Representatives,119,SC,2025,2027,2.0
N000190,House of Representatives,115,SC,2017,2019,5.0
N000190,House of Representatives,116,SC,2019,2021,5.0
N000190,House of Representatives,117,SC,2021,2023,5.0
N000190,House of Representatives,118,SC,2023,2025,5.0
N000190,House of Representatives,119,SC,2025,2027,5.0
T000480,House of Representatives,116,SC,2019,2021,4.0
T000480,House of Representatives,117,SC,2021,2023,4.0
T000480,House of Representatives,118,SC,2023,2025,4.0
T000480,House of Representatives,119,SC,2025,2027,4.0
M000194,House of Representatives,117,SC,2021,2023,1.0
M000194,House of Representatives,118,SC,2023,2025,1.0
M000194,House of Representatives,119,SC,2025,2027,1.0
F000478,House of Representatives,118,SC,2023,2025,7.0
F000478,House of Representatives,119,SC,2025,2027,7.0
B001325,House of Representatives,119,SC,2025,2027,3.0
C000537,House of Representatives,103,SC,1993,1995,6.0
C000537,House of Representatives,104,SC,1995,1997,6.0
C000537,House of Representatives,105,SC,1997,1999,6.0
C000537,House of Representatives,106,SC,1999,2001,6.0
C000537,House of Representatives,107,SC,2001,2003,6.0
C000537,House of Representatives,108,SC,2003,2005,6.0
C000537,House of Representatives,109,SC,2005,2007,6.0
C000537,House of Representatives,110,SC,2007,2009,6.0
C000537,House of Representatives,111,SC,2009,2011,6.0
C000537,House of Representatives,112,SC,2011,2013,6.0
C000537,House of Representatives,113,SC,2013,2015,6.0
C000537,House of Representatives,114,SC,2015,2017,6.0
C000537,House of Representatives,115,SC,2017,2019,6.0
C000537,House of Representatives,116,SC,2019,2021,6.0
C000537,House of Representatives,117,SC,2021,2023,6.0
C000537,House of Representatives,118,SC,2023,2025,6.0
C000537,House of Representatives,119,SC,2025,2027,6.0
J000301,House of Representatives,116,SD,2019,2021,
J000301,House of Representatives,117,SD,2021,2023,
J000301,House of Representatives,118,SD,2023,2025,
J000301,House of Representatives,119,SD,2025,2027,
C001068,House of Representatives,110,TN,2007,2009,9.0
C001068,House of Representatives,111,TN,2009,2011,9.0
C001068,House of Representatives,112,TN,2011,2013,9.0
C001068,House of Representatives,113,TN,2013,2015,9.0
C001068,House of Representatives,114,TN,2015,2017,9.0
C001068,House of Representatives,115,TN,2017,2019,9.0
C001068,House of Representatives,116,TN,2019,2021,9.0
C001068,House of Representatives,117,TN,2021,2023,9.0
C001068,House of Representatives,118,TN,2023,2025,9.0
C001068,House of Representatives,119,TN,2025,2027,9.0
F000459,House of Representatives,112,TN,2011,2013,3.0
F000459,House of Representatives,113,TN,2013,2015,3.0
F000459,House of Representatives,114,TN,2015,2017,3.0
F000459,House of Representatives,115,TN,2017,2019,3.0
F000459,House of Representatives,116,TN,2019,2021,3.0
F000459,House of Representatives,117,TN,2021,2023,3.0
F000459,House of Representatives,118,TN,2023,2025,3.0
F000459,House of Representatives,119,TN,2025,2027,3.0
D000616,House of Representatives,112,TN,2011,2013,4.0
D000616,House of Representatives,113,TN,2013,2015,4.0
D000616,House of Representatives,114,TN,2015,2017,4.0
D000616,House of Representatives,115,TN,2017,2019,4.0
D000616,House of Representatives,116,TN,2019,2021,4.0
D000616,House of Representatives,117,TN,2021,2023,4.0
D000616,House of Representatives,118,TN,2023,2025,4.0
D000616,House of Representatives,119,TN,2025,2027,4.0
K000392,House of Representatives,115,TN,2017,2019,8.0
K000392,House of Representatives,116,TN,2019,2021,8.0
K000392,House of Representatives,117,TN,2021,2023,8.0
K000392,House of Representatives,118,TN,2023,2025,8.0
K000392,House of Representatives,119,TN,2025,2027,8.0
B001309,House of Representatives,116,TN,2019,2021,2.0
B001309,House of Representatives,117,TN,2021,2023,2.0
B001309,House of Representatives,118,TN,2023,2025,2.0
B001309,House of Representatives,119,TN,2025,2027,2.0
G000590,House of Representatives,116,TN,2019,2021,7.0
G000590,House of Representatives,117,TN,2021,2023,7.0
G000590,House of Representatives,118,TN,2023,2025,7.0
G000590,House of Representatives,119,TN,2025,2025,7.0
R000612,House of Representatives,116,TN,2019,2021,6.0
R000612,House of Representatives,117,TN,2021,2023,6.0
R000612,House of Representatives,118,TN,2023,2025,6.0
R000612,House of Representatives,119,TN,2025,2027,6.0
H001086,House of Representatives,117,TN,2021,2023,1.0
H001086,House of Representatives,118,TN,2023,2025,1.0
H001086,House of Representatives,119,TN,2025,2027,1.0
O000175,House of Representatives,118,TN,2023,2025,5.0
O000175,House of Representatives,119,TN,2025,2027,5.0
C001051,House of Representatives,108,TX,2003,2005,31.0
C001051,House of Representatives,109,TX,2005,2007,31.0
C001051,House of Representatives,110,TX,2007,2009,31.0
C001051,House of Representatives,111,TX,2009,2011,31.0
C001051,House of Representatives,112,TX,2011,2013,31.0
C001051,House of Representatives,113,TX,2013,2015,31.0
C001051,House of Representatives,114,TX,2015,2017,31.0
C001051,House of Representatives,115,TX,2017,2019,31.0
C001051,House of Representatives,116,TX,2019,2021,31.0
C001051,House of Representatives,117,TX,2021,2023,31.0
C001051,House of Representatives,118,TX,2023,2025,31.0
C001051,House of Representatives,119,TX,2025,2027,31.0
G000553,House of Representatives,109,TX,2005,2007,9.0
G000553,House of Representatives,110,TX,2007,2009,9.0
G000553,House of Representatives,111,TX,2009,2011,9.0
G000553,House of Representatives,112,TX,2011,2013,9.0
G000553,House of Representatives,113,TX,2013,2015,9.0
G000553,House of Representatives,114,TX,2015,2017,9.0
G000553,House of Representatives,115,TX,2017,2019,9.0
G000553,House of Representatives,116,TX,2019,2021,9.0
G000553,House of Representatives,117,TX,2021,2023,9.0
G000553,House of Representatives,118,TX,2023,2025,9.0
G000553,House of Representatives,119,TX,2025,2027,9.0
M001157,House of Representatives,109,TX,2005,2007,10.0
M001157,House of Representatives,110,TX,2007,2009,10.0
M001157,House of Representatives,111,TX,2009,2011,10.0
M001157,House of Representatives,112,TX,2011,2013,10.0
M001157,House of Representatives,113,TX,2013,2015,10.0
M001157,House of Representatives,114,TX,2015,2017,10.0
M001157,House of Representatives,115,TX,2017,2019,10.0
M001157,House of Representatives,116,TX,2019,2021,10.0
M001157,House of Representatives,117,TX,2021,2023,10.0
M001157,House of Representatives,118,TX,2023,2025,10.0
M001157,House of Representatives,119,TX,2025,2027,10.0
C001063,House of Representatives,109,TX,2005,2007,28.0
C001063,House of Representatives,110,TX,2007,2009,28.0
C001063,House of Representatives,111,TX,2009,2011,28.0
C001063,House of Representatives,112,TX,2011,2013,28.0
C001063,House of Representatives,113,TX,2013,2015,28.0
C001063,House of Representatives,114,TX,2015,2017,28.0
C001063,House of Representatives,115,TX,2017,2019,28.0
C001063,House of Representatives,116,TX,2019,2021,28.0
C001063,House of Representatives,117,TX,2021,2023,28.0
C001063,House of Representatives,118,TX,2023,2025,28.0
C001063,House of Representatives,119,TX,2025,2027,28.0
W000814,House of Representatives,113,TX,2013,2015,14.0
W000814,House of Representatives,114,TX,2015,2017,14.0
W000814,House of Representatives,115,TX,2017,2019,14.0
W000814,House of Representatives,116,TX,2019,2021,14.0
W000814,House of Representatives,117,TX,2021,2023,14.0
W000814,House of Representatives,118,TX,2023,2025,14.0
W000814,House of Representatives,119,TX,2025,2027,14.0
C001091,House of Representatives,113,TX,2013,2015,20.0
C001091,House of Representatives,114,TX,2015,2017,20.0
C001091,House of Representatives,115,TX,2017,2019,20.0
C001091,House of Representatives,116,TX,2019,2021,20.0
C001091,House of Representatives,117,TX,2021,2023,20.0
C001091,House of Representatives,118,TX,2023,2025,20.0
C001091,House of Representatives,119,TX,2025,2027,20.0
W000816,House of Representatives,113,TX,2013,2015,25.0
W000816,House of Representatives,114,TX,2015,2017,25.0
W000816,House of Representatives,115,TX,2017,2019,25.0
W000816,House of Representatives,116,TX,2019,2021,25.0
W000816,House of Representatives,117,TX,2021,2023,25.0
W000816,House of Representatives,118,TX,2023,2025,25.0
W000816,House of Representatives,119,TX,2025,2027,25.0
V000131,House of Representatives,113,TX,2013,2015,33.0
V000131,House of Representatives,114,TX,2015,2017,33.0
V000131,House of Representatives,115,TX,2017,2019,33.0
V000131,House of Representatives,116,TX,2019,2021,33.0
V000131,House of Representatives,117,TX,2021,2023,33.0
V000131,House of Representatives,118,TX,2023,2025,33.0
V000131,House of Representatives,119,TX,2025,2027,33.0
B001291,House of Representatives,114,TX,2015,2017,36.0
B001291,House of Representatives,115,TX,2017,2019,36.0
B001291,House of Representatives,116,TX,2019,2021,36.0
B001291,House of Representatives,117,TX,2021,2023,36.0
B001291,House of Representatives,118,TX,2023,2025,36.0
B001291,House of Representatives,119,TX,2025,2027,36.0
A000375,House of Representatives,115,TX,2017,2019,19.0
A000375,House of Representatives,116,TX,2019,2021,19.0
A000375,House of Representatives,117,TX,2021,2023,19.0
A000375,House of Representatives,118,TX,2023,2025,19.0
A000375,House of Representatives,119,TX,2025,2027,19.0
G000581,House of Representatives,115,TX,2017,2019,15.0
G000581,House of Representatives,116,TX,2019,2021,15.0
G000581,House of Representatives,117,TX,2021,2023,15.0
G000581,House of Representatives,118,TX,2023,2025,34.0
G000581,House of Representatives,119,TX,2025,2027,34.0
C001115,House of Representatives,115,TX,2018,2019,27.0
C001115,House of Representatives,116,TX,2019,2021,27.0
C001115,House of Representatives,117,TX,2021,2023,27.0
C001115,House of Representatives,118,TX,2023,2025,27.0
C001115,House of Representatives,119,TX,2025,2027,27.0
C001120,House of Representatives,116,TX,2019,2021,2.0
C001120,House of Representatives,117,TX,2021,2023,2.0
C001120,House of Representatives,118,TX,2023,2025,2.0
C001120,House of Representatives,119,TX,2025,2027,2.0
E000299,House of Representatives,116,TX,2019,2021,16.0
E000299,House of Representatives,117,TX,2021,2023,16.0
E000299,House of Representatives,118,TX,2023,2025,16.0
E000299,House of Representatives,119,TX,2025,2027,16.0
F000468,House of Representatives,116,TX,2019,2021,7.0
F000468,House of Representatives,117,TX,2021,2023,7.0
F000468,House of Representatives,118,TX,2023,2025,7.0
F000468,House of Representatives,119,TX,2025,2027,7.0
G000587,House of Representatives,116,TX,2019,2021,29.0
G000587,House of Representatives,117,TX,2021,2023,29.0
G000587,House of Representatives,118,TX,2023,2025,29.0
G000587,House of Representatives,119,TX,2025,2027,29.0
G000589,House of Representatives,116,TX,2019,2021,5.0
G000589,House of Representatives,117,TX,2021,2023,5.0
G000589,House of Representatives,118,TX,2023,2025,5.0
G000589,House of Representatives,119,TX,2025,2027,5.0
R000614,House of Representatives,116,TX,2019,2021,21.0
R000614,House of Representatives,117,TX,2021,2023,21.0
R000614,House of Representatives,118,TX,2023,2025,21.0
R000614,House of Representatives,119,TX,2025,2027,21.0
F000246,House of Representatives,117,TX,2021,2023,4.0
F000246,House of Representatives,118,TX,2023,2025,4.0
F000246,House of Representatives,119,TX,2025,2027,4.0
G000594,House of Representatives,117,TX,2021,2023,23.0
G000594,House of Representatives,118,TX,2023,2025,23.0
G000594,House of Representatives,119,TX,2025,2027,23.0
J000304,House of Representatives,117,TX,2021,2023,13.0
J000304,House of Representatives,118,TX,2023,2025,13.0
J000304,House of Representatives,119,TX,2025,2027,13.0
N000026,House of Representatives,117,TX,2021,2023,22.0
N000026,House of Representatives,118,TX,2023,2025,22.0
N000026,House of Representatives,119,TX,2025,2027,22.0
P000048,House of Representatives,117,TX,2021,2023,11.0
P000048,House of Representatives,118,TX,2023,2025,11.0
