bioguide_id,Full name,Chamber,State,Party,District,birthYear,image,Office address,Phone,Website
E000299,Veronica Escobar,House of Representatives,Texas,Democratic,16.0,1969,https://www.congress.gov/img/member/e000299_200.jpg,"2448 Rayburn House Office Building, Washington, DC 20515",(202) 225-4831,https://escobar.house.gov
F000468,Lizzie Fletcher,House of Representatives,Texas,Democratic,7.0,1975,https://www.congress.gov/img/member/67813f931f9ad6ea6fb1eb6f_200.jpg,"2004 Rayburn House Office Building, Washington, DC 20515",(202) 225-2571,https://fletcher.house.gov
G000587,Sylvia R. Garcia,House of Representatives,Texas,Democratic,29.0,1950,https://www.congress.gov/img/member/g000587_200.jpg,"2419 Rayburn House Office Building, Washington, DC 20515",(202) 225-1688,https://sylviagarcia.house.gov/
G000589,Lance Gooden,House of Representatives,Texas,Republican,5.0,1982,https://www.congress.gov/img/member/g000589_200.jpg,"2431 Rayburn House Office Building, Washington, DC 20515",(202) 225-3484,https://gooden.house.gov
R000614,Chip Roy,House of Representatives,Texas,Republican,21.0,1972,https://www.congress.gov/img/member/r000614_200.jpg,"103 Cannon House Office Building, Washington, DC 20515",(202) 225-4236,https://roy.house.gov
F000246,Pat Fallon,House of Representatives,Texas,Republican,4.0,1967,https://www.congress.gov/img/member/f000246_200.jpg,"2416 Rayburn House Office Building, Washington, DC 20515",(202) 225-6673,https://fallon.house.gov
G000594,Tony Gonzales,House of Representatives,Texas,Republican,23.0,1980,https://www.congress.gov/img/member/g000594_200.jpg,"2239 Rayburn House Office Building, Washington, DC 20515",(202) 225-4511,https://gonzales.house.gov
J000304,Ronny Jackson,House of Representatives,Texas,Republican,13.0,1967,https://www.congress.gov/img/member/j000304_200.jpg,"125 Cannon House Office Building, Washington, DC 20515",(202) 225-3706,https://jackson.house.gov
N000026,Troy E. Nehls,House of Representatives,Texas,Republican,22.0,1968,https://www.congress.gov/img/member/n000026_200.jpg,"1104 Longworth House Office Building, Washington, DC 20515",(202) 225-5951,https://nehls.house.gov
P000048,August Pfluger,House of Representatives,Texas,Republican,11.0,1977,https://www.congress.gov/img/member/p000048_200.jpg,"2202 Rayburn House Office Building, Washington, DC 20515",(202) 225-3605,https://pfluger.house.gov
V000134,Beth Van Duyne,House of Representatives,Texas,Republican,24.0,1970,https://www.congress.gov/img/member/677461060b34857ecc9091af_200.jpg,"1725 Longworth House Office Building, Washington, DC 20515",(202) 225-6605,https://vanduyne.house.gov
E000071,Jake Ellzey,House of Representatives,Texas,Republican,6.0,1970,https://www.congress.gov/img/member/e000071_200.jpg,"1721 Longworth House Office Building, Washington, DC 20515",(202) 225-2002,https://ellzey.house.gov/
C001131,Greg Casar,House of Representatives,Texas,Democratic,35.0,1989,https://www.congress.gov/img/member/c001131_200.jpg,"446 Cannon House Office Building, Washington, DC 20515",(202) 225-5645,https://casar.house.gov
C001130,Jasmine Crockett,House of Representatives,Texas,Democratic,30.0,1981,https://www.congress.gov/img/member/c001130_200.jpg,"1616 Longworth House Office Building, Washington, DC 20515",(202) 225-8885,https://crockett.house.gov
D000594,Monica De La Cruz,House of Representatives,Texas,Republican,15.0,1974,https://www.congress.gov/img/member/66d9fd54f440bf1dc174fbf6_200.jpg,"1415 Longworth House Office Building, Washington, DC 20515",(202) 225-9901,https://delacruz.house.gov
H001095,Wesley Hunt,House of Representatives,Texas,Republican,38.0,1981,https://www.congress.gov/img/member/h001095_200.jpg,"1520 Longworth House Office Building, Washington, DC 20515",(202) 225-5646,https://hunt.house.gov
L000603,Morgan Luttrell,House of Representatives,Texas,Republican,8.0,1975,https://www.congress.gov/img/member/l000603_200.jpg,"444 Cannon House Office Building, Washington, DC 20515",(202) 225-4901,https://luttrell.house.gov
M001224,Nathaniel Moran,House of Representatives,Texas,Republican,1.0,1974,https://www.congress.gov/img/member/680008c5f22eaf56065817f4_200.jpg,"1605 Longworth House Office Building, Washington, DC 20515",(202) 225-3035,https://moran.house.gov
S001224,Keith Self,House of Representatives,Texas,Republican,3.0,1953,https://www.congress.gov/img/member/s001224_200.jpg,"1030 Longworth House Office Building, Washington, DC 20515",(202) 225-4201,https://keithself.house.gov
G000603,Brandon Gill,House of Representatives,Texas,Republican,26.0,1994,https://www.congress.gov/img/member/677428ac0b34857ecc9090b3_200.jpg,"1305 Longworth House Office Building, Washington, DC 20515",(202) 225-7772,https://gill.house.gov/
G000601,Craig A. Goldman,House of Representatives,Texas,Republican,12.0,1968,https://www.congress.gov/img/member/6774277d0b34857ecc9090a7_200.jpg,"1716 Longworth House Office Building, Washington, DC 20515",(202) 225-5071,https://craiggoldman.house.gov/
J000310,Julie Johnson,House of Representatives,Texas,Democratic,32.0,1966,https://www.congress.gov/img/member/67742df60b34857ecc9090e9_200.jpg,"221 Cannon House Office Building, Washington, DC 20515",(202) 225-2231,https://juliejohnson.house.gov/
T000489,Sylvester Turner,House of Representatives,Texas,Democratic,18.0,1954,https://www.congress.gov/img/member/67745fdc0b34857ecc90919d_200.jpg,,,
D000399,Lloyd Doggett,House of Representatives,Texas,Democratic,37.0,1946,https://www.congress.gov/img/member/d000399_200.jpg,"2307 Rayburn House Office Building, Washington, DC 20515",(202) 225-4865,https://doggett.house.gov
S000250,Pete Sessions,House of Representatives,Texas,Republican,17.0,1955,https://www.congress.gov/img/member/115_rp_tx_32_sessions_pete_200.jpg,"2204 Rayburn House Office Building, Washington, DC 20515",(202) 225-6105,https://sessions.house.gov
M001213,Blake D. Moore,House of Representatives,Utah,Republican,1.0,1980,https://www.congress.gov/img/member/m001213_200.jpg,"1131 Longworth House Office Building, Washington, DC 20515",(202) 225-0453,https://blakemoore.house.gov
O000086,Burgess Owens,House of Representatives,Utah,Republican,4.0,1951,https://www.congress.gov/img/member/o000086_200.jpg,"309 Cannon House Office Building, Washington, DC 20515",(202) 225-3011,https://owens.house.gov
M001228,Celeste Maloy,House of Representatives,Utah,Republican,2.0,1981,https://www.congress.gov/img/member/m001228_200.jpg,"249 Cannon House Office Building, Washington, DC 20515",(202) 225-9730,https://maloy.house.gov
K000403,Mike Kennedy,House of Representatives,Utah,Republican,3.0,1969,https://www.congress.gov/img/member/67742e7c0b34857ecc9090f5_200.jpg,"1626 Longworth House Office Building, Washington, DC 20515",(202) 225-7751,https://mikekennedy.house.gov/
B001318,Becca Balint,House of Representatives,Vermont,Democratic,,1968,https://www.congress.gov/img/member/b001318_200.jpg,"1510 Longworth House Office Building, Washington, DC 20515",(202) 225-4115,https://balint.house.gov
P000610,Stacey E. Plaskett,House of Representatives,Virgin Islands,Democratic,,1966,https://www.congress.gov/img/member/116_dg_vi_plaskett_stacey_200.jpg,"2059 Rayburn House Office Building, Washington, DC 20510",(202) 225-1790,https://plaskett.house.gov/
W000804,Robert J. Wittman,House of Representatives,Virginia,Republican,1.0,1959,https://www.congress.gov/img/member/w000804_200.jpg,"2055 Rayburn House Office Building, Washington, DC 20515",(202) 225-4261,https://wittman.house.gov/
C001078,Gerald E. Connolly,House of Representatives,Virginia,Democratic,11.0,1950,https://www.congress.gov/img/member/c001078_200.jpg,,,
G000568,H. Morgan Griffith,House of Representatives,Virginia,Republican,9.0,1958,https://www.congress.gov/img/member/68094df86c2e6631263de737_200.jpg,"2110 Rayburn House Office Building, Washington, DC 20515",(202) 225-3861,https://morgangriffith.house.gov/
B001292,"Donald S. Beyer, Jr.",House of Representatives,Virginia,Democratic,8.0,1950,https://www.congress.gov/img/member/b001292_200.jpg,"1226 Longworth House Office Building, Washington, DC 20515",(202) 225-4376,https://beyer.house.gov
C001118,Ben Cline,House of Representatives,Virginia,Republican,6.0,1972,https://www.congress.gov/img/member/c001118_200.jpg,"2443 Rayburn House Office Building, Washington, DC 20515",(202) 225-5431,https://cline.house.gov
K000399,Jennifer A. Kiggans,House of Representatives,Virginia,Republican,2.0,1971,https://www.congress.gov/img/member/66b0ce45b0288a917d98f619_200.jpg,"152 Cannon House Office Building, Washington, DC 20515",(202) 225-4215,https://kiggans.house.gov
M001227,Jennifer L. McClellan,House of Representatives,Virginia,Democratic,4.0,1972,https://www.congress.gov/img/member/m001227_200.jpg,"1628 Longworth House Office Building, Washington, DC 20515",(202) 225-6365,https://mcclellan.house.gov/
M001239,John J. McGuire III,House of Representatives,Virginia,Republican,5.0,1968,https://www.congress.gov/img/member/67744ba20b34857ecc909149_200.jpg,"1013 Longworth House Office Building, Washington, DC 20515",(202) 225-4711,https://mcguire.house.gov/
S001230,Suhas Subramanyam,House of Representatives,Virginia,Democratic,10.0,1986,https://www.congress.gov/img/member/6797be8bc75fbc6f720e476a_200.jpg,"1009 Longworth House Office Building, Washington, DC 20515",(202) 225-5136,https://subramanyam.house.gov/
V000138,Eugene Simon Vindman,House of Representatives,Virginia,Democratic,7.0,1975,https://www.congress.gov/img/member/6774617a0b34857ecc9091b5_200.jpg,"1005 Longworth House Office Building, Washington, DC 20515",(202) 225-2815,https://vindman.house.gov/
W000831,James R. Walkinshaw,House of Representatives,Virginia,Democratic,11.0,1982,https://www.congress.gov/img/member/68c1bd4ca929c5b98220e069_200.jpg,"2265 Rayburn House Office Building, Washington, DC 20515",(202) 225-1492,https://walkinshaw.house.gov/
S000185,"Robert C. ""Bobby"" Scott",House of Representatives,Virginia,Democratic,3.0,1947,https://www.congress.gov/img/member/s000185_200.jpg,"2328 Rayburn House Office Building, Washington, DC 20515",(202) 225-8351,https://bobbyscott.house.gov
L000560,Rick Larsen,House of Representatives,Washington,Democratic,2.0,1965,https://www.congress.gov/img/member/116_rp_wa_2_larsen_rick_200.jpg,"2163 Rayburn House Office Building, Washington, DC 20515",(202) 225-2605,https://larsen.house.gov
N000189,Dan Newhouse,House of Representatives,Washington,Republican,4.0,1955,https://www.congress.gov/img/member/116_rp_wa_4_newhouse_dan_200.jpg,"460 Cannon House Office Building, Washington, DC 20515",(202) 225-5816,https://newhouse.house.gov
J000298,Pramila Jayapal,House of Representatives,Washington,Democratic,7.0,1965,https://www.congress.gov/img/member/116_rp_wa_7_jayapal_pramila_200.jpg,"2346 Rayburn House Office Building, Washington, DC 20515",(202) 225-3106,https://jayapal.house.gov
S001216,Kim Schrier,House of Representatives,Washington,Democratic,8.0,1968,https://www.congress.gov/img/member/s001216_200.jpg,"1110 Longworth House Office Building, Washington, DC 20515",(202) 225-7761,https://schrier.house.gov
S001159,Marilyn Strickland,House of Representatives,Washington,Democratic,10.0,1962,https://www.congress.gov/img/member/s001159_200.jpg,"1724 Longworth House Office Building, Washington, DC 20515",(202) 225-9740,https://strickland.house.gov
G000600,Marie Gluesenkamp Perez,House of Representatives,Washington,Democratic,3.0,1988,https://www.congress.gov/img/member/g000600_200.jpg,"1431 Longworth House Office Building, Washington, DC 20515",(202) 225-3536,https://gluesenkampperez.house.gov
B001322,Michael Baumgartner,House of Representatives,Washington,Republican,5.0,1975,https://www.congress.gov/img/member/6774212e0b34857ecc90903a_200.jpg,"124 Cannon House Office Building, Washington, DC 20515",(202) 225-2006,https://baumgartner.house.gov/
R000621,Emily Randall,House of Representatives,Washington,Democratic,6.0,1985,https://www.congress.gov/img/member/67745dcf0b34857ecc909173_200.jpg,"1531 Longworth House Office Building, Washington, DC 20515",(202) 225-5916,https://randall.house.gov/
S000510,Adam Smith,House of Representatives,Washington,Democratic,9.0,1965,https://www.congress.gov/img/member/116_rp_wa_9_smith_adam_200.jpg,"2264 Rayburn House Office Building, Washington, DC 20515",(202) 225-8901,https://adamsmith.house.gov/
D000617,Suzan K. DelBene,House of Representatives,Washington,Democratic,1.0,1962,https://www.congress.gov/img/member/d000617_200.jpg,"2311 Rayburn House Office Building, Washington, DC 20515",(202) 225-6311,https://delbene.house.gov
M001205,Carol D. Miller,House of Representatives,West Virginia,Republican,1.0,1950,https://www.congress.gov/img/member/m001205_200.jpg,"465 Cannon House Office Building, Washington, DC 20515",(202) 225-3452,https://miller.house.gov/
M001235,Riley M. Moore,House of Representatives,West Virginia,Republican,2.0,1980,https://www.congress.gov/img/member/677449fd0b34857ecc909131_200.jpg,"1337 Longworth House Office Building, Washington, DC 20515",(202) 225-2711,https://rileymoore.house.gov/
M001160,Gwen Moore,House of Representatives,Wisconsin,Democratic,4.0,1951,https://www.congress.gov/img/member/116_rp_wi_4_moore_gwen_200.jpg,"2252 Rayburn House Office Building, Washington, DC 20515",(202) 225-4572,https://gwenmoore.house.gov
P000607,Mark Pocan,House of Representatives,Wisconsin,Democratic,2.0,1964,https://www.congress.gov/img/member/p000607_200.jpg,"1026 Longworth House Office Building, Washington, DC 20515",(202) 225-2906,https://pocan.house.gov
G000576,Glenn Grothman,House of Representatives,Wisconsin,Republican,6.0,1955,https://www.congress.gov/img/member/116_rp_wi_6_grothman_glenn_200.jpg,"1211 Longworth House Office Building, Washington, DC 20515",(202) 225-2476,https://grothman.house.gov
S001213,Bryan Steil,House of Representatives,Wisconsin,Republican,1.0,1981,https://www.congress.gov/img/member/s001213_200.jpg,"1526 Longworth House Office Building, Washington, DC 20515",(202) 225-3031,https://steil.house.gov
T000165,Thomas P. Tiffany,House of Representatives,Wisconsin,Republican,7.0,1957,https://www.congress.gov/img/member/t000165_200.jpg,"451 Cannon House Office Building, Washington, DC 20515",(202) 225-3365,https://tiffany.house.gov/
F000471,Scott Fitzgerald,House of Representatives,Wisconsin,Republican,5.0,1963,https://www.congress.gov/img/member/f000471_200.jpg,"2444 Rayburn House Office Building, Washington, DC 20515",(202) 225-5101,https://fitzgerald.house.gov
V000135,Derrick Van Orden,House of Representatives,Wisconsin,Republican,3.0,1969,https://www.congress.gov/img/member/v000135_200.jpg,"1513 Longworth House Office Building, Washington, DC 20515",(202) 225-5506,https://vanorden.house.gov
W000829,Tony Wied,House of Representatives,Wisconsin,Republican,8.0,1976,https://www.congress.gov/img/member/6734b6724c72e343a6aff9e6_200.jpg,"424 Cannon House Office Building, Washington, DC 20515",(202) 225-5665,https://wied.house.gov/
H001096,Harriet M. Hageman,House of Representatives,Wyoming,Republican,,1962,https://www.congress.gov/img/member/h001096_200.jpg,"1227 Longworth House Office Building, Washington, DC 20515",(202) 225-2311,https://hageman.house.gov
T000278,Tommy Tuberville,Senate,Alabama,Republican,,1954,https://www.congress.gov/img/member/t000278_200.jpg,"455 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-4124,https://www.tuberville.senate.gov
B001319,Katie Boyd Britt,Senate,Alabama,Republican,,1982,https://www.congress.gov/img/member/b001319_200.jpg,"416 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-5744,https://www.britt.senate.gov/
M001153,Lisa Murkowski,Senate,Alaska,Republican,,1957,https://www.congress.gov/img/member/m001153_200.jpg,"522 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-6665,https://www.murkowski.senate.gov/
S001198,Dan Sullivan,Senate,Alaska,Republican,,1964,https://www.congress.gov/img/member/s001198_200.jpg,"706 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-3004,https://www.sullivan.senate.gov
G000574,Ruben Gallego,Senate,Arizona,Democratic,,1979,https://www.congress.gov/img/member/c6870f487cf4bc9a568d8afbe61d754b_200.jpg,"302 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-4521,https://www.gallego.senate.gov/
K000377,Mark Kelly,Senate,Arizona,Democratic,,1964,https://www.congress.gov/img/member/k000377_200.jpg,"516 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-2235,https://www.kelly.senate.gov
B001236,John Boozman,Senate,Arkansas,Republican,,1950,https://www.congress.gov/img/member/b001236_200.jpg,"555 Dirksen Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-4843,https://www.boozman.senate.gov/
C001095,Tom Cotton,Senate,Arkansas,Republican,,1977,https://www.congress.gov/img/member/c001095_200.jpg,"326 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-2353,https://www.cotton.senate.gov
S001150,Adam B. Schiff,Senate,California,Democratic,,1960,https://www.congress.gov/img/member/677d870dfdb6cf36bbb649b3_200.jpg,"112 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-3841,https://www.schiff.senate.gov
P000145,Alex Padilla,Senate,California,Democratic,,1973,https://www.congress.gov/img/member/p000145_200.jpg,"331 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-3553,https://www.padilla.senate.gov
B001267,Michael F. Bennet,Senate,Colorado,Democratic,,1964,https://www.congress.gov/img/member/b001267_200.jpg,"261 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-5852,https://www.bennet.senate.gov
H000273,John W. Hickenlooper,Senate,Colorado,Democratic,,1952,https://www.congress.gov/img/member/h000273_200.jpg,"316 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-5941,https://www.hickenlooper.senate.gov
M001169,Christopher Murphy,Senate,Connecticut,Democratic,,1973,https://www.congress.gov/img/member/m001169_200.jpg,"136 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-4041,https://www.murphy.senate.gov/
B001277,Richard Blumenthal,Senate,Connecticut,Democratic,,1946,https://www.congress.gov/img/member/b001277_200.jpg,"503 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-2823,https://www.blumenthal.senate.gov
B001303,Lisa Blunt Rochester,Senate,Delaware,Democratic,,1962,https://www.congress.gov/img/member/b001303_200.jpg,"513 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-2441,https://www.bluntrochester.senate.gov/
C001088,Christopher A. Coons,Senate,Delaware,Democratic,,1963,https://www.congress.gov/img/member/c001088_200.jpg,"218 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-5042,https://www.coons.senate.gov/
R000595,Marco Rubio,Senate,Florida,Republican,,1971,https://www.congress.gov/img/member/r000595_200.jpg,,,
S001217,Rick Scott,Senate,Florida,Republican,,1952,https://www.congress.gov/img/member/s001217_200.jpg,"110 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-5274,https://www.rickscott.senate.gov/
M001244,Ashley Moody,Senate,Florida,Republican,,1975,,"387 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-3041,https://www.moody.senate.gov
O000174,Jon Ossoff,Senate,Georgia,Democratic,,1987,https://www.congress.gov/img/member/o000174_200.jpg,"317 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-3521,https://www.ossoff.senate.gov
W000790,Raphael G. Warnock,Senate,Georgia,Democratic,,1969,https://www.congress.gov/img/member/w000790_200.jpg,"717 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-3643,https://www.warnock.senate.gov
H001042,Mazie K. Hirono,Senate,Hawaii,Democratic,,1947,https://www.congress.gov/img/member/h001042_200.jpg,"109 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-6361,https://www.hirono.senate.gov/
S001194,Brian Schatz,Senate,Hawaii,Democratic,,1972,https://www.congress.gov/img/member/s001194_200.jpg,"722 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-3934,https://www.schatz.senate.gov
C000880,Mike Crapo,Senate,Idaho,Republican,,1951,https://www.congress.gov/img/member/c000880_200.jpg,"239 Dirksen Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-6142,https://www.crapo.senate.gov
R000584,James E. Risch,Senate,Idaho,Republican,,1943,https://www.congress.gov/img/member/r000584_200.jpg,"483 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-2752,https://www.risch.senate.gov
D000563,Richard J. Durbin,Senate,Illinois,Democratic,,1944,https://www.congress.gov/img/member/d000563_200.jpg,"711 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-2152,https://www.durbin.senate.gov
D000622,Tammy Duckworth,Senate,Illinois,Democratic,,1968,https://www.congress.gov/img/member/d000622_200.jpg,"524 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-2854,https://www.duckworth.senate.gov
Y000064,Todd Young,Senate,Indiana,Republican,,1972,https://www.congress.gov/img/member/y000064_200.jpg,"185 Dirksen Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-5623,https://www.young.senate.gov
B001299,Jim Banks,Senate,Indiana,Republican,,1979,https://www.congress.gov/img/member/677d83cbfdb6cf36bbb64998_200.jpg,"303 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-4814,https://www.banks.senate.gov/
G000386,Chuck Grassley,Senate,Iowa,Republican,,1933,https://www.congress.gov/img/member/g000386_200.jpg,"135 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-3744,https://www.grassley.senate.gov
E000295,Joni Ernst,Senate,Iowa,Republican,,1970,https://www.congress.gov/img/member/e000295_200.jpg,"260 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-3254,https://www.ernst.senate.gov
M001198,Roger Marshall,Senate,Kansas,Republican,,1960,https://www.congress.gov/img/member/m001198_200.jpg,"479A Russell Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-4774,https://www.marshall.senate.gov
M000934,Jerry Moran,Senate,Kansas,Republican,,1954,https://www.congress.gov/img/member/m000934_200.jpg,"521 Dirksen Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-6521,https://www.moran.senate.gov
M000355,Mitch McConnell,Senate,Kentucky,Republican,,1942,https://www.congress.gov/img/member/m000355_200.jpg,"317 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-2541,https://www.mcconnell.senate.gov/
P000603,Rand Paul,Senate,Kentucky,Republican,,1963,https://www.congress.gov/img/member/p000603_200.jpg,"295 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-4343,https://www.paul.senate.gov
C001075,Bill Cassidy,Senate,Louisiana,Republican,,1957,https://www.congress.gov/img/member/c001075_200.jpg,"455 Dirksen Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-5824,https://www.cassidy.senate.gov
K000393,John Kennedy,Senate,Louisiana,Republican,,1951,https://www.congress.gov/img/member/k000393_200.jpg,"437 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-4623,https://www.kennedy.senate.gov
K000383,Angus S. King Jr.,Senate,Maine,Independent,,1944,https://www.congress.gov/img/member/k000383_200.jpg,"133 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-5344,https://www.king.senate.gov/
C001035,Susan M. Collins,Senate,Maine,Republican,,1952,https://www.congress.gov/img/member/c001035_200.jpg,"413 Dirksen Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-2523,https://www.collins.senate.gov
V000128,Chris Van Hollen,Senate,Maryland,Democratic,,1959,https://www.congress.gov/img/member/v000128_200.jpg,"730 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-4654,https://www.vanhollen.senate.gov
A000382,Angela D. Alsobrooks,Senate,Maryland,Democratic,,1971,https://www.congress.gov/img/member/67acdbbf044eb506e25958f2_200.jpg,"374 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-4524,https://alsobrooks.senate.gov/
M000133,Edward J. Markey,Senate,Massachusetts,Democratic,,1946,https://www.congress.gov/img/member/m000133_200.jpg,"255 Dirksen Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-2742,https://www.markey.senate.gov
W000817,Elizabeth Warren,Senate,Massachusetts,Democratic,,1949,https://www.congress.gov/img/member/w000817_200.jpg,"311 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-4543,https://www.warren.senate.gov
P000595,Gary C. Peters,Senate,Michigan,Democratic,,1958,https://www.congress.gov/img/member/p000595_200.jpg,"724 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-6221,https://www.peters.senate.gov
S001208,Elissa Slotkin,Senate,Michigan,Democratic,,1976,https://www.congress.gov/img/member/s001208_200.jpg,"291 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-4822,https://www.slotkin.senate.gov/
K000367,Amy Klobuchar,Senate,Minnesota,Democratic,,1960,https://www.congress.gov/img/member/k000367_200.jpg,"425 Dirksen Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-3244,https://www.klobuchar.senate.gov/
S001203,Tina Smith,Senate,Minnesota,Democratic,,1958,https://www.congress.gov/img/member/s001203_200.jpg,"720 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-5641,https://www.smith.senate.gov
W000437,Roger F. Wicker,Senate,Mississippi,Republican,,1951,https://www.congress.gov/img/member/f49ac425119375e9fe6a075762734079_200.jpg,"425 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-6253,https://www.wicker.senate.gov
H001079,Cindy Hyde-Smith,Senate,Mississippi,Republican,,1959,https://www.congress.gov/img/member/h001079_200.jpg,"528 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-5054,https://www.hydesmith.senate.gov/
H001089,Josh Hawley,Senate,Missouri,Republican,,1979,https://www.congress.gov/img/member/h001089_200.jpg,"381 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-6154,https://www.hawley.senate.gov
S001227,Eric Schmitt,Senate,Missouri,Republican,,1975,https://www.congress.gov/img/member/b66a0806e77f63e862391b15a0b1f753_200.jpg,"404 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-5721,https://www.schmitt.senate.gov/
D000618,Steve Daines,Senate,Montana,Republican,,1962,https://www.congress.gov/img/member/d000618_200.jpg,"320 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-2651,https://www.daines.senate.gov
S001232,Tim Sheehy,Senate,Montana,Republican,,1985,https://www.congress.gov/img/member/677d8231fdb6cf36bbb6498b_200.jpg,"124 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-2644,https://www.sheehy.senate.gov/
F000463,Deb Fischer,Senate,Nebraska,Republican,,1951,https://www.congress.gov/img/member/669ec7925d19788d1f2034a1_200.jpg,"448 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-6551,https://www.fischer.senate.gov
R000618,Pete Ricketts,Senate,Nebraska,Republican,,1964,https://www.congress.gov/img/member/r000618_200.jpg,"139 Russell Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-4224,https://www.ricketts.senate.gov
R000608,Jacky Rosen,Senate,Nevada,Democratic,,1957,https://www.congress.gov/img/member/r000608_200.jpg,"713 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-6244,https://www.rosen.senate.gov
C001113,Catherine Cortez Masto,Senate,Nevada,Democratic,,1964,https://www.congress.gov/img/member/c001113_200.jpg,"309 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-3542,https://www.cortezmasto.senate.gov
S001181,Jeanne Shaheen,Senate,New Hampshire,Democratic,,1947,https://www.congress.gov/img/member/s001181_200.jpg,"506 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-2841,https://www.shaheen.senate.gov
H001076,Margaret Wood Hassan,Senate,New Hampshire,Democratic,,1958,https://www.congress.gov/img/member/h001076_200.jpg,"324 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-3324,https://www.hassan.senate.gov
K000394,Andy Kim,Senate,New Jersey,Democratic,,1982,https://www.congress.gov/img/member/677d84cbfdb6cf36bbb649a1_200.jpg,"520 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20515",(202) 224-4744,https://www.kim.senate.gov/
B001288,Cory A. Booker,Senate,New Jersey,Democratic,,1969,https://www.congress.gov/img/member/b001288_200.jpg,"306 Hart Senate Office Building  Washington, DC 20510, Washington, DC 20510",(202) 224-3224,https://www.booker.senate.gov
